"species_label","species","family","Tag","growth_form","mesh_size","diameter_class","diameter_1.size_cm","diameter_2.size_cm","diameter_3.size_cm","Bark.thickness_1._mm","Bark.thickness_2._mm","Bark.thickness_3._mm","Bark.thickness_4_mm","length_cm","Wet_weight_of_wood_block_g","Wet_weight_of_small_pieces_of_wood_g","Volume_of_wet_small_pieces.g","Dry_weight_of_small_wood_blocks_g","Dry_volume_of_small_wood_blocks.g","av_bark_thickness","density","av_wd_diameter","wd_under_bark","bark_wd_ratio","initial_mass","Carbon_wood","Carbon_bark","cellulose_wood","cellulose_bark","Nitrogen_wood","Nitrogen_bark","hemicellulose_wood","hemicellulose_bark","Tannins_wood","Tannins_bark","ADL_wood","ADL_bark","Calcium_wood","Calcium_bark","Potassium_wood","Potassium_bark","magesium_wood","magesium_bark","Manganese_wood","Manganese_bark","Phosphorous_wood","Phosphorous_bark","sugars_wood","sugars_bark","Silicon_wood","Silicon_bark","mean_density","density_class","block","Harvest","Time_months","incubation_time","log_fresh_weight","wood_weight","disck_fresh_weight","disk_fresh_volume","disck_dry_weight","disck_dry_volume","Bark_fresh_mass_at_harvest","Bark_fresh_volume_at_harvest","Dry_bark_mass_at_harvest","Dry_bark_volume_at_harvest","bark_mass_fresh","f_wood_mass","f_bark_mass","final_mass","per_ml"
"9","Calamus henryanus",NA,"L2919","Lianas","Invertebrates access","2.5 cm",2,2.2,2.4,0.33,0.38,0.46,0.3,20,37.94,7.79,20.14,5.68,18.61,0.3675,0.3052122514777,2.26666666666667,2.22991666666667,0.32960872977316,27.663568677792,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","4","1","6 months","6",4.45,0.01,0.41,0.29,0.385,0.385,0.1,0,0.1,0,4.55,0.00939024390243902,4.55,4.17865853658537,84.8947235070942
"9","Calamus henryanus",NA,"L2911","Lianas","Invertebrates access","2.5 cm",2.1,2,2.1,0.3,0.26,0.2,0.34,20,45.3,10.13,15.42,7.34,13.73,0.275,0.534595775673707,2.03333333333333,2.00583333333333,0.274200249272954,32.8234945705824,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","1","3","18 months","18",28.42,0.01,2.24,4.92,1.89,4.33,0.1,0,0.1,0,28.52,0.0084375,28.52,23.979375,26.94447890539
"9","Calamus henryanus",NA,"L2917","Lianas","Invertebrates access","2.5 cm",2.2,2,1.9,0.41,0.44,0.25,0.37,20,45.94,10.44,17.2,6.28,15.75,0.3675,0.398730158730159,1.96666666666667,1.92991666666667,0.380845459648517,27.6344061302682,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","1","2","12 months","12",14.62,0.01,2.37,3.935,1.335,4.055,0.1,0,0.1,0,14.72,0.00563291139240506,14.72,8.2353164556962,70.1990467358877
"9","Calamus henryanus",NA,"L2925","Lianas","Invertebrates access","2.5 cm",2.2,2,2.3,0.25,0.43,0.42,0.2,20,30.48,7.27,17.58,5.94,16.17,0.325,0.36734693877551,2.1,2.0675,0.314389359129383,24.903878954608,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","2","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100
"9","Calamus henryanus",NA,"L2921","Lianas","Invertebrates access","2.5 cm",2.1,2,2,0.36,0.38,0.31,0.39,20,55.83,13.93,16.18,9.03,12.4,0.36,0.728225806451613,2,1.964,0.366598778004073,36.1913065326633,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","2","1","6 months","6",46.97,0.01,3.47,7.35,2.98,6.865,0.1,0,0.1,0,47.07,0.00858789625360231,47.07,40.33734870317,-11.4559063148627
"9","Calamus henryanus",NA,"L2903","Lianas","Invertebrates access","2.5 cm",2,1.9,2.1,0.44,0.45,0.41,0.36,20.5,32.33,7.58,16.92,4.98,15.79,0.415,0.315389487017099,1.96666666666667,1.92516666666667,0.431131503765908,21.2405540897098,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","4","4","24 months","24",3.21,3.22,1.02,1.345,0.865,1.24,0.1,0,0.1,0,0.1,2.7306862745098,0.1,2.72220588235294,87.1839224586342
"9","Calamus henryanus",NA,"L2909","Lianas","Invertebrates access","2.5 cm",2.2,1.8,1.9,0.43,0.34,0.44,0.3,20.5,33.99,6.47,14.96,4.69,14.15,0.3775,0.331448763250883,1.83333333333333,1.79558333333333,0.420476168376108,24.6388098918084,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","4","2","12 months","12",8.14,0.01,0.84,1.97,0.685,1.595,0.1,0,0.1,0,8.24,0.0081547619047619,8.24,6.63797619047619,73.0588603117429
"9","Calamus henryanus",NA,"L2957","Lianas","Invertebrates access","5.0 cm",2.5,2.3,2.1,0.3,0.42,0.39,0.43,20,67.56,17.32,25.91,7.48,23.06,0.385,0.324371205550737,2.23333333333333,2.19483333333333,0.350823904624497,29.177182448037,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","2","3","18 months","18",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100
"9","Calamus henryanus",NA,"L2979","Lianas","Invertebrates access","5.0 cm",2.3,2.2,2.8,0.36,0.49,0.4,0.39,20,62.49,15.16,27.08,6.9,24.6,0.41,0.280487804878049,2.4,2.359,0.347604917337855,28.442018469657,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","1","1","6 months","6",12.36,0.01,1.725,2.585,1.505,2.66,0.1,0,0.1,0,12.46,0.00872463768115942,12.46,10.783652173913,62.0854891666094
"9","Calamus henryanus",NA,"L2965","Lianas","Invertebrates access","5.0 cm",2.7,2.4,2.7,0.36,0.34,0.44,0.48,20.5,62.04,11.02,25.84,18.38,23.95,0.405,0.767432150313152,2.5,2.4595,0.329335230737955,103.475063520871,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","4","2","12 months","12",3.8,0.01,0.1,0,0.1,0,0.1,0,0.1,0,3.9,0.01,3.9,3.8,96.3276176204197
"9","Calamus henryanus",NA,"L2959","Lianas","Invertebrates access","5.0 cm",2.4,2.7,2.2,0.23,0.49,0.35,0.41,20.5,67.09,12.75,20.05,6.88,18.76,0.37,0.366737739872068,2.53333333333333,2.49633333333333,0.296434770997463,36.2022901960784,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","1","4","24 months","24",6.93,0.01,0.1,0,0.1,0,2.415,2.965,1.998,0,7.03,0.01,5.81612422360248,6.93,80.8575646389612
"9","Calamus henryanus",NA,"L2953","Lianas","Invertebrates access","5.0 cm",2.5,2.4,2.2,0.47,0.25,0.43,0.41,20.5,46.56,10.57,21.2,8.46,19.56,0.39,0.432515337423313,2.33333333333333,2.29433333333333,0.339968037193084,37.2656196783349,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","4","3","18 months","18",2.83,0.01,1.375,2.685,0.91,1.515,0.1,0,0.1,0,2.93,0.00661818181818182,2.93,1.87294545454545,94.9740659870623
"9","Calamus henryanus",NA,"L2951","Lianas","Invertebrates access","5.0 cm",2.2,2.2,2.4,0.41,0.41,0.43,0.29,20,56.72,14.81,20.32,9.21,17.83,0.385,0.516545148625911,2.26666666666667,2.22816666666667,0.345575585309298,35.2728696826469,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","3","2","12 months","12",28.92,0.01,3.48,8.23,2.965,8.395,0.1,0,0.1,0,29.02,0.00852011494252874,29.02,24.6401724137931,30.1441231306584
"9","Calamus henryanus",NA,"L2955","Lianas","Invertebrates access","5.0 cm",2.4,2.3,2.7,0.22,0.48,0.33,0.49,19.5,51.06,10.57,21.13,6.6,19.73,0.38,0.334515965534719,2.43333333333333,2.39533333333333,0.317283607013638,31.8823084200568,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","2","1","6 months","6",11.82,0.01,1.345,1.92,1.175,1.855,0.1,0,0.1,0,11.92,0.0087360594795539,11.92,10.3260223048327,67.6120619348355
"9","Calamus henryanus",NA,"L2981","Lianas","Invertebrates access","5.0 cm",3,2.2,2.6,0.43,0.41,0.46,0.29,19.5,50.4,10.63,24.81,7.56,23.19,0.3975,0.326002587322122,2.33333333333333,2.29358333333333,0.346619191221887,35.8442144873001,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","1","3","18 months","18",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100
"9","Calamus henryanus",NA,"L2973","Lianas","Invertebrates access","5.0 cm",2.5,2.2,2.1,0.41,0.47,0.43,0.41,20.5,51.42,7.68,15.13,4.37,14.04,0.43,0.311253561253561,2.16666666666667,2.12366666666667,0.404959974886203,29.258515625,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","3","4","24 months","24",5.75,5.76,1.335,2.245,1.125,2.07,0.1,0,0.1,0,0.1,4.85393258426966,0.1,4.84550561797753,83.4389902752371
"9","Calamus henryanus",NA,"L2963","Lianas","Invertebrates access","5.0 cm",2.6,2.4,2.7,0.44,0.38,0.35,0.28,20.5,61.93,11.62,19.84,7.39,17.91,0.3625,0.412618648799553,2.5,2.46375,0.294266869609335,39.3857745266781,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","2","3","18 months","18",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100
"9","Calamus henryanus",NA,"L2977","Lianas","Invertebrates access","5.0 cm",3,2.5,2.6,0.46,0.46,0.43,0.3,20,74.61,13.89,25.33,6.48,23.09,0.4125,0.280640970116934,2.53333333333333,2.49208333333333,0.331048319678983,34.8072570194384,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","4","1","6 months","6",7.81,0.01,0.865,1.075,0.715,0.98,0.1,0,0.1,0,7.91,0.00826589595375723,7.91,6.45566473988439,81.4531069303187
"9","Calamus henryanus",NA,"L2969","Lianas","Invertebrates access","5.0 cm",3,2.6,3.1,0.42,0.43,0.35,0.47,21,80.52,17.93,29.53,7.8,27.93,0.4175,0.279269602577873,2.76666666666667,2.72491666666667,0.306431389339123,35.0282208588957,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","3","3","18 months","18",6.04,0.01,2.53,2.91,2.16,3.52,0.1,0,0.1,0,6.14,0.00853754940711463,6.14,5.15667984189723,85.2784991202668
"9","Calamus henryanus",NA,"L2961","Lianas","Invertebrates access","5.0 cm",2.7,2.4,2.6,0.46,0.48,0.41,0.31,20.5,80.3,16.7,21.97,8.09,18.15,0.415,0.445730027548209,2.46666666666667,2.42516666666667,0.342244519277026,38.8998203592814,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","1","2","12 months","12",26.32,0.01,1.6,3.39,1.455,3.585,0.1,0,0.1,0,26.42,0.00909375,26.42,23.93475,38.4707955488303
"9","Calamus henryanus",NA,"L2975","Lianas","Invertebrates access","5.0 cm",2.9,2.3,2.4,0.46,0.47,0.35,0.4,20.5,58.41,10.84,21.27,8.33,19.34,0.42,0.43071354705274,2.33333333333333,2.29133333333333,0.366598778004073,44.8851752767528,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","2","4","24 months","24",35.29,35.3,5.4,8.515,2.57,7.6,0.1,0,0.1,0,0.1,16.8001851851852,0.1,16.7954259259259,62.5813515879825
"9","Calamus henryanus",NA,"L2967","Lianas","Invertebrates access","5.0 cm",2.3,2.1,2.7,0.4,0.38,0.29,0.45,20.5,61.94,10.64,18.49,7.54,16.74,0.38,0.45041816009558,2.3,2.262,0.335985853227232,43.8935714285714,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","3","1","6 months","6",30.39,0.01,2.98,8.165,2.6,7.735,0.1,0,0.1,0,30.49,0.0087248322147651,30.49,26.5147651006711,39.5930560268513
"9","Calamus henryanus",NA,"L2971","Lianas","Invertebrates access","5.0 cm",2.7,2.7,2.2,0.39,0.37,0.37,0.45,20.5,50.55,5.83,17.17,4.22,15.64,0.395,0.269820971867008,2.53333333333333,2.49383333333333,0.31678139410546,36.5902229845626,48.05,NA,52.6025,NA,0.057125,NA,18.695,NA,0.2625,NA,17.07,NA,3.7225,NA,11.51,NA,0.3725,NA,586.925,NA,0.615,NA,0.225,NA,7.465,NA,0.408268537617304," low","2","2","12 months","12",13.82,0.01,0.1,0,0.1,0,0.1,0,0.1,0,13.92,0.01,13.92,13.82,62.2303476919759
"1","Senegalia pruinescens",NA,"L0123","Lianas","Invertebrates access","2.5 cm",3,3.1,3,2.17,2.07,2.95,2.33,18.5,78.06,7.74,13.02,6.43,12.91,2.38,0.498063516653757,3.06666666666667,2.82866666666667,1.68277162385105,64.8482945736434,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","2","1","6 months","6",55.95,0.01,2.615,8.87,2.11,8.075,0.1,0,0.1,0,56.05,0.00806883365200765,56.05,45.1451242829828,30.3834825884051
"1","Senegalia pruinescens",NA,"L0131","Lianas","Invertebrates access","2.5 cm",3.1,3.1,3.1,2.36,2.06,1.97,1.98,19.5,85.03,8.73,16.21,6.62,15.47,2.0925,0.42792501616031,3.1,2.89075,1.44772117962466,64.4786483390607,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","4","2","12 months","12",11.95,0.01,4.7,4.29,2.9,3.28,0.1,0,0.1,0,12.05,0.00617021276595745,12.05,7.37340425531915,88.5645799884853
"1","Senegalia pruinescens",NA,"L0101","Lianas","Invertebrates access","2.5 cm",2.9,3,3,1.81,1.56,2.34,2.58,19.5,71.37,7.65,15.32,5.98,13.9,2.0725,0.43021582733813,3,2.79275,1.4842001611315,55.7898823529412,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","3","3","18 months","18",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100
"1","Senegalia pruinescens",NA,"L0119","Lianas","Invertebrates access","2.5 cm",2.9,2.9,2.9,1.88,1.44,1.71,2.03,20,63.63,7.06,15.19,5.86,13.87,1.765,0.422494592645999,2.9,2.7235,1.29612630805948,52.8147025495751,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","2","3","18 months","18",39.53,0.01,5.17,11.34,3.095,6.345,0.1,0,0.1,0,39.63,0.00598646034816248,39.63,23.6644777562863,55.1933900714988
"1","Senegalia pruinescens",NA,"L0103","Lianas","Invertebrates access","2.5 cm",NA,2.9,2.8,2.71,2.36,2.68,2.1,20,62.37,6.66,12.58,5.25,11.4,2.4625,0.460526315789474,2.86666666666667,2.62041666666667,1.87947209413261,49.1655405405405,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","2","2","12 months","12",1.38,0.01,0.1,0,0.1,0,0.1,0,0.1,0,1.48,0.01,1.48,1.38,97.1931560502989
"1","Senegalia pruinescens",NA,"L0127","Lianas","Invertebrates access","2.5 cm",2.8,2.8,2.8,2.38,2.09,2.2,1.86,20,64.15,6.72,12.99,5.8,11.98,2.1325,0.484140233722871,2.8,2.58675,1.64878708804484,55.3675595238095,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","1","4","24 months","24",33.41,19.19,4.835,7.575,1.7275,6.11,5.335,5.57,0.1,0,14.33,6.85640641158221,0.268603561387066,11.9370785935884,78.4403020536689
"1","Senegalia pruinescens",NA,"L0105","Lianas","Invertebrates access","2.5 cm",2.8,2.8,2.6,2.72,2.5,2.33,2.38,19.5,65.37,7.3,14.27,5.87,12.98,2.4825,0.452234206471495,2.73333333333333,2.48508333333333,1.99792092820496,52.5646438356164,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","4","3","18 months","18",13.98,0.01,1.57,1.85,1.185,1.41,0.1,0,0.1,0,14.08,0.00754777070063694,14.08,10.5517834394904,79.9260821161679
"1","Senegalia pruinescens",NA,"L0109","Lianas","Invertebrates access","2.5 cm",2.9,3,2.9,2.04,2.33,2.55,2.04,20.5,69.85,7.39,15.3,6.03,14.54,2.24,0.414718019257222,2.96666666666667,2.74266666666667,1.63344676713661,56.9953315290934,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","3","2","12 months","12",3.92,0.01,0.1,0,0.1,0,0.1,0,0.1,0,4.02,0.01,4.02,3.92,93.1222437086816
"1","Senegalia pruinescens",NA,"L0113","Lianas","Invertebrates access","2.5 cm",3.1,3.1,3.2,2.08,1.92,2.63,2.01,19,69.42,8.06,16.92,6.5,15.64,2.16,0.415601023017903,3.13333333333333,2.91733333333333,1.48080438756856,55.9838709677419,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","3","4","24 months","24",57.21,25.38,4.035,13.67,1.515,12.045,7.86,10.85,5.82,3.62,31.94,9.5292936802974,23.6502290076336,21.4803345724907,61.6312087728486
"1","Senegalia pruinescens",NA,"L0129","Lianas","Invertebrates access","2.5 cm",3,3,2.9,1.87,2.16,2.25,2.15,20,68.05,6.85,14.25,5.56,13.27,2.1075,0.418990203466466,2.96666666666667,2.75591666666667,1.52943666656587,55.2347445255474,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","1","1","6 months","6",86.22,0.01,10.07,16.99,7.72,15.545,0.1,0,0.1,0,86.32,0.00766633565044687,86.32,66.0991459781529,-19.6695061159927
"1","Senegalia pruinescens",NA,"L0125","Lianas","Invertebrates access","2.5 cm",2.6,2.6,2.5,1.69,2.4,3.37,1.36,19,50.32,5.84,12.03,4.58,11.23,2.205,0.407836153161175,2.56666666666667,2.34616666666667,1.87966185977126,39.4632876712329,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","4","1","6 months","6",17.68,0.01,1.28,5.17,1.21,4.98,0.1,0,0.1,0,17.78,0.009453125,17.78,16.713125,57.6489289507848
"1","Senegalia pruinescens",NA,"L0115","Lianas","Invertebrates access","2.5 cm",2.6,2.6,2.6,1.68,2.55,3.69,2.24,19.5,65.68,6.67,12.67,4.77,10.88,2.54,0.438419117647059,2.6,2.346,2.16538789428815,46.9705547226387,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","2","4","24 months","24",19.95,19.96,4.1,10.695,1.855,9.265,0.1,0,0.1,0,0.1,9.03068292682927,0.1,9.02615853658537,80.7833682401988
"1","Senegalia pruinescens",NA,"L0121","Lianas","Invertebrates access","2.5 cm",3,2.9,3.1,2.03,2.37,2.55,1.81,19.5,71.82,7.08,14.6,5.62,11.33,2.19,0.496028243601059,2.96666666666667,2.74766666666667,1.59407982530632,57.0096610169491,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","3","1","6 months","6",51.68,0.01,6.23,10.375,5.09,8.245,0.1,0,0.1,0,51.78,0.00817014446227929,51.78,42.2233065810594,25.9365766646003
"1","Senegalia pruinescens",NA,"L0107","Lianas","Invertebrates access","2.5 cm",3.3,3.3,3.3,2.29,2.48,2.91,2.51,19.5,95.8,7.79,19.8,8.18,17.48,2.5475,0.467963386727689,3.3,3.04525,1.67309744684344,100.596148908858,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","1","3","18 months","18",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100
"1","Senegalia pruinescens",NA,"L0111","Lianas","Invertebrates access","2.5 cm",3.2,3.1,3.1,2.95,1.2,1.1,2.03,20,76.02,8.26,17.41,6.68,16.04,1.82,0.41645885286783,3.1,2.918,1.24742974640164,61.4786440677966,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","4","4","24 months","24",0,0.01,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,100
"1","Senegalia pruinescens",NA,"L0117","Lianas","Invertebrates access","2.5 cm",2.6,2.6,2.5,2.43,2.43,2.27,2.06,19,56.1,5.27,10.79,4.17,10.06,2.2975,0.414512922465209,2.56666666666667,2.33691666666667,1.9662660913597,44.3903225806452,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","1","2","12 months","12",50.35,0.01,2.35,8.955,1.9,9.31,0.1,0,0.1,0,50.45,0.00808510638297872,50.45,40.7085106382979,8.29417703748028
"1","Senegalia pruinescens",NA,"L0122","Lianas","Invertebrates blocked","2.5 cm",3.1,3.2,3.2,2.43,2.46,2.8,2.13,21,84.1,7.98,15.37,6.46,13.96,2.455,0.462750716332378,3.2,2.9545,1.6618717211034,68.0809523809524,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","3","1","6 months","6",53.89,0.01,6.2,16.77,5.165,15.08,0.1,0,0.1,0,53.99,0.00833064516129032,53.99,44.8938467741935,34.0581393118791
"1","Senegalia pruinescens",NA,"L0128","Lianas","Invertebrates blocked","2.5 cm",2.9,2.9,2.9,1.98,2.05,2.7,1.93,19,64.48,6.83,13.53,5.6,12.4,2.165,0.451612903225806,2.9,2.6835,1.61356437488355,52.8679355783309,47.5,48.2,49.1675,45.83,0.1682,0.1958,19.475,12.9,0.3925,0.34,15.9275,20.38,17.4075,20.91,8.3925,11.95,1.97,2.19,51.425,43.6,0.87,0.79,0.555,0.35,0.7075,0.77,0.518519449173043," high","4","3","18 months","18",101.78,0.01,9.675,11.84,2.36,6.56,0.1,0,0.1,0,101.88,0.00243927648578811,101.88,24.8269560723514,53.0396717769186
