date,Tag,log_fresh_weight,wood_weight,subsection,disk_fresh_weight,disk_fresh_volume,disk_dry_weight,disk_dry_volume,Bark_fresh_mass_at_harvest,Bark_fresh_volume_at_harvest,Dry_bark_mass_at_harvest,Dry_bark_volume_at_harvest,Harvest,Time_months,incubation_time,block
2023.6.6,T0373,15.23,0,2,0.74,2.05,0.62,1.82,0,0,0,0,2,12 months,12,4
2023.6.6,L2909,8.14,0,1,0.78,1.94,0.58,1.61,0,0,0,0,2,12 months,12,4
2023.6.10,L0807,5.45,0,1,0.82,2.29,0.62,1.91,0,0,0,0,2,12 months,12,2
2023.6.2,T0827,7.95,0,2,0.83,2.92,0.71,2.49,0,0,0,0,2,12 months,12,3
2023.6.6,L2974,10,0,2,0.84,1.74,0.71,1.69,0,0,0,0,2,12 months,12,4
2023.6.6,T0505,10,0,1,0.85,1.84,0.71,1.47,0,0,0,0,2,12 months,12,4
2023.6.2,T0013,10.63,0,1,0.87,2.31,0.73,2.3,0,0,0,0,2,12 months,12,3
2023.6.2,T0325,4.22,0,1,0.94,1.86,0.8,1.9,0,0,0,0,2,12 months,12,3
2023.6.2,L0803,25.53,0,2,0.95,2.25,0.78,1.91,0,0,0,0,2,12 months,12,3
2023.6.6,L2974,10,0,1,0.97,2.22,0.9,1.8,0,0,0,0,2,12 months,12,4
2023.6.10,L0971,6.65,0,2,0.97,2.19,0.83,1.85,0,0,0,0,2,12 months,12,2
2023.5.30,L1229,19,0,2,0.98,2.61,0.83,2.91,0,0,0,0,2,12 months,12,1
2023.6.2,L4515,9.87,0,2,1,2.82,0.78,2.46,0,0,0,0,2,12 months,12,3
2023.6.6,T1001,24.36,0,2,1.02,2.34,0.86,2.15,0,0,0,0,2,12 months,12,4
2023.6.6,T0551,22.4,0,2,1.02,1.61,0.86,1.48,0,0,0,0,2,12 months,12,4
2023.6.6,L4177,12.76,0,1,1.08,2.49,0.9,2.07,0,0,0,0,2,12 months,12,4
2023.6.2,T0024,22.9,0,1,1.09,5.88,0.86,5.73,0,0,0,0,2,12 months,12,3
2023.6.6,T0157,10.74,0,1,1.1,1.56,0.92,1.61,0,0,0,0,2,12 months,12,4
2023.6.2,T0024,22.9,0,2,1.12,5.46,0.89,5.18,0,0,0,0,2,12 months,12,3
2023.5.30,T0026,14.82,0,1,1.18,4.09,0.92,3.46,0,0,0,0,2,12 months,12,1
2023.6.6,L0403,7.52,0,1,1.19,5.36,1.03,4.66,0,0,0,0,2,12 months,12,4
2023.5.30,T0067,37.06,0,1,1.2,1.93,1.04,2,0,0,0,0,2,12 months,12,1
2023.5.30,L1229,19,0,1,1.2,2.66,1.05,2.87,0,0,0,0,2,12 months,12,1
2023.5.30,L0873,14.18,0,2,1.23,2.71,1.06,2.34,0,0,0,0,2,12 months,12,1
2023.5.30,T0026,14.82,0,2,1.23,3.9,0.93,3.2,0,0,0,0,2,12 months,12,1
2023.6.2,T0827,7.95,0,1,1.24,3.09,1.1,3.03,0,0,0,0,2,12 months,12,3
2023.5.30,T0214,24.12,0,2,1.25,5.06,0.94,4.25,0,0,0,0,2,12 months,12,1
2023.6.2,L4532,22.34,0,2,1.27,5.99,1,6.42,0,0,0,0,2,12 months,12,3
2023.5.30,T0725,40.27,0,1,1.3,3.71,1.11,3.68,0,0,0,0,2,12 months,12,1
2023.6.6,T0373,15.23,0,1,1.3,3.27,1.1,2.96,0,0,0,0,2,12 months,12,4
2023.6.2,L0917,11.09,0,1,1.31,3.32,1.1,2.53,0,0,0,0,2,12 months,12,3
2023.6.2,L4532,22.34,0,1,1.33,7.28,1.17,6.87,0,0,0,0,2,12 months,12,3
2023.6.10,L0901,26.57,0,1,1.33,3.21,1.13,2.88,0,0,0,0,2,12 months,12,2
2023.6.6,L4502,13.89,0,2,1.34,5.54,0.79,3.81,0,0,0,0,2,12 months,12,4
2023.6.2,L3961,58.91,0,1,1.35,3.86,1.11,3.48,0,0,0,0,2,12 months,12,3
2023.5.30,L2961,26.32,0,1,1.36,3.91,1.25,3.75,0,0,0,0,2,12 months,12,1
2023.6.9,T1132,16.91,0,1,1.36,4.16,1.11,3.7,0,0,0,0,2,12 months,12,2
2023.6.2,T1131,13.26,0,1,1.37,4.34,1.13,4.51,0,0,0,0,2,12 months,12,3
2023.6.2,T0701,28.82,0,2,1.37,4.83,1.07,4.07,0,0,0,0,2,12 months,12,3
2023.6.6,T1001,24.36,0,1,1.37,2.97,1.16,2.62,0,0,0,0,2,12 months,12,4
2023.6.6,L0810,11.27,0,2,1.37,5.31,1.13,4.89,0,0,0,0,2,12 months,12,4
2023.6.9,T0028,23.9,0,1,1.37,5.35,0.98,4.86,0,0,0,0,2,12 months,12,2
2023.5.30,L0873,14.18,0,1,1.4,3.14,1.19,2.88,0,0,0,0,2,12 months,12,1
2023.5.30,L0163,50.17,0,2,1.41,2.3,1.19,2.31,0,0,0,0,2,12 months,12,1
2023.6.2,L0803,25.53,0,1,1.41,2.93,1.11,2.71,0,0,0,0,2,12 months,12,3
2023.6.2,T0701,28.82,0,1,1.41,5.66,1.2,4.9,0,0,0,0,2,12 months,12,3
2023.6.10,L0901,26.57,0,2,1.46,3.5,1.25,2.99,0,0,0,0,2,12 months,12,2
2023.6.6,T0025,8.62,0,1,1.47,1.89,1.62,2.17,0,0,0,0,2,12 months,12,4
2023.5.30,L1271,31.83,0,2,1.48,4.26,1.38,4.59,0,0,0,0,2,12 months,12,1
2023.6.2,T1131,13.26,0,2,1.48,4.58,1.24,4.65,0,0,0,0,2,12 months,12,3
2023.6.10,L0971,6.65,0,1,1.49,3.11,1.28,2.96,0,0,0,0,2,12 months,12,2
2023.5.30,L3802,31.97,0,1,1.51,5.19,1.15,3.67,0,0,0,0,2,12 months,12,1
2023.5.30,L1025,51,0,1,1.54,5.97,1.26,5.71,0,0,0,0,2,12 months,12,1
2023.6.2,L3961,58.91,0,2,1.54,4.34,1.3,3.84,0,0,0,0,2,12 months,12,3
2023.5.30,L3802,31.97,0,2,1.56,4.91,1.17,4.28,0,0,0,0,2,12 months,12,1
2023.6.9,T1132,16.91,0,2,1.57,4.52,1.26,3.91,0,0,0,0,2,12 months,12,2
2023.6.6,L4502,13.89,0,1,1.58,6.32,0.87,5.88,0,0,0,0,2,12 months,12,4
2023.5.30,L0814,14.21,0,2,1.59,3.94,1.25,3.02,0,0,0,0,2,12 months,12,1
2023.5.30,T0914,23.62,0,1,1.6,2.46,1.35,2,0,0,0,0,2,12 months,12,1
2023.6.6,T0824,16.57,0,1,1.6,8.67,1.27,7.25,0,0,0,0,2,12 months,12,4
2023.6.2,L0917,11.09,0,2,1.61,3.6,1.37,3.38,0,0,0,0,2,12 months,12,3
2023.6.2,L0802,16.72,0,2,1.61,4.96,1.27,4.14,0,0,0,0,2,12 months,12,3
2023.6.2,T1116,17.21,0,2,1.61,5.36,1.26,4.75,0,0,0,0,2,12 months,12,3
2023.5.30,L4509,18.54,0,2,1.62,7.49,1.11,5.84,0,0,0,0,2,12 months,12,1
2023.6.10,T1103,12.73,0,1,1.62,5.15,1.37,4.85,0,0,0,0,2,12 months,12,2
2023.6.10,T1103,12.73,0,2,1.62,5.26,1.37,5,0,0,0,0,2,12 months,12,2
2023.6.6,T0711,5.57,0,1,1.63,4.2,1.38,3.57,0,0,0,0,2,12 months,12,4
2023.5.30,L2961,26.32,0,2,1.64,2.87,1.46,3.42,0,0,0,0,2,12 months,12,1
2023.6.2,L2904,36.28,0,2,1.67,6.24,1.32,6.07,0,0,0,0,2,12 months,12,3
2023.6.6,T0623,6.47,0,1,1.67,2.44,1.49,2.4,0,0,0,0,2,12 months,12,4
2023.6.2,L3831,18.72,0,2,1.69,4.31,1.4,4.17,0,0,0,0,2,12 months,12,3
2023.6.6,T0824,16.57,0,2,1.71,8.77,1.35,7.6,0,0,0,0,2,12 months,12,4
2023.5.30,T0067,37.06,0,2,1.72,2.78,1.52,2.78,0,0,0,0,2,12 months,12,1
2023.6.9,T0028,23.9,0,2,1.74,6.06,1.34,5.49,0,0,0,0,2,12 months,12,2
2023.6.6,L0905,11.51,0,1,1.75,2.94,1.43,2.66,0,0,0,0,2,12 months,12,4
2023.6.10,T0307,11.74,0,1,1.75,4.38,1.49,4.13,0,0,0,0,2,12 months,12,2
2023.5.30,T1123,31.87,0,1,1.76,4.86,1.54,4.92,0,0,0,0,2,12 months,12,1
2023.5.30,L1271,31.83,0,1,1.78,4.67,1.32,4.22,0,0,0,0,2,12 months,12,1
2023.5.30,T0214,24.12,0,1,1.78,5.67,1.33,4.46,0,0,0,0,2,12 months,12,1
2023.6.2,T1116,17.21,0,1,1.78,5.61,1.43,5.04,0,0,0,0,2,12 months,12,3
2023.6.6,T0551,22.4,0,1,1.78,2.63,1.5,2.6,0,0,0,0,2,12 months,12,4
2023.5.30,T0914,23.62,0,2,1.81,2.85,1.53,2.39,0,0,0,0,2,12 months,12,1
2023.6.2,L0802,16.72,0,1,1.83,4.81,1.51,4.42,0,0,0,0,2,12 months,12,3
2023.5.30,L0814,14.21,0,1,1.86,4.56,1.45,3.46,0,0,0,0,2,12 months,12,1
2023.5.30,L0811,21.87,0,1,1.87,4.96,1.62,4.95,0,0,0,0,2,12 months,12,1
2023.6.2,L3831,18.72,0,1,1.87,5.14,1.56,4.93,0,0,0,0,2,12 months,12,3
2023.5.30,L4509,18.54,0,1,1.88,9.28,1.07,5.93,0,0,0,0,2,12 months,12,1
2023.6.10,T0729,28.89,0,1,1.88,4.06,1.41,4.19,0,0,0,0,2,12 months,12,2
2023.6.2,L4130,27.65,0,1,1.91,7.97,1.51,7.08,0,0,0,0,2,12 months,12,3
2023.6.9,L0822,13.72,0,2,1.91,4.7,1.49,4.33,0,0,0,0,2,12 months,12,2
2023.5.30,L0811,21.87,0,2,1.95,4.96,1.62,4.71,0,0,0,0,2,12 months,12,1
2023.6.6,L4584,54.7,0,2,1.95,7.99,1.46,7.57,0,0,0,0,2,12 months,12,4
2023.6.2,T0253,77.75,0,2,1.96,5.03,1.69,4.77,0,0,0,0,2,12 months,12,3
2023.6.2,L2904,36.28,0,1,1.98,6.74,1.28,5.64,0,0,0,0,2,12 months,12,3
2023.6.2,L4543,55.35,0,1,2.01,7.48,1.6,6.92,0,0,0,0,2,12 months,12,3
2023.5.30,L0117,50.35,0,2,2.02,8.15,1.53,9.16,0,0,0,0,2,12 months,12,1
2023.5.30,T0179,59.38,0,1,2.02,4.3,1.71,4.53,0,0,0,0,2,12 months,12,1
2023.6.6,L4584,54.7,0,1,2.04,8.08,1.47,7.35,0,0,0,0,2,12 months,12,4
2023.5.30,T0371,19.59,0,1,2.05,3.31,1.78,3.24,0,0,0,0,2,12 months,12,1
2023.6.6,L0810,11.27,0,1,2.05,6.27,1.68,6.03,0,0,0,0,2,12 months,12,4
2023.5.30,T1123,31.87,0,2,2.07,5.78,1.82,5.68,0,0,0,0,2,12 months,12,1
2023.5.30,L0923,47.19,0,1,2.08,4.76,1.82,4.6,0,0,0,0,2,12 months,12,1
2023.6.9,L0872,31.03,0,2,2.09,6.7,1.6,5.43,0,0,0,0,2,12 months,12,2
2023.6.9,L0822,13.72,0,1,2.09,4.83,1.66,4.33,0,0,0,0,2,12 months,12,2
2023.6.2,T0814,30.31,0,2,2.13,7.94,1.7,7.64,0,0,0,0,2,12 months,12,3
2023.5.30,L2917,14.62,0,1,2.16,4.2,1.23,4.29,0,0,0,0,2,12 months,12,1
2023.5.30,L0862,35.93,0,1,2.16,5.73,1.79,4.64,0,0,0,0,2,12 months,12,1
2023.6.10,T0913,20.74,0,2,2.17,3.29,1.86,2.92,0,0,0,0,2,12 months,12,2
2023.6.2,T0629,4.55,0,1,2.18,6.64,1.81,6.42,0,0,0,0,2,12 months,12,3
2023.6.9,L0114,45.43,0,1,2.18,9.85,1.74,9.05,0,0,0,0,2,12 months,12,2
2023.6.10,L3857,32.39,0,1,2.19,5.74,1.48,3.89,0,0,0,0,2,12 months,12,2
2023.5.30,L0126,85.57,0,2,2.21,10.38,1.63,9.01,0,0,0,0,2,12 months,12,1
2023.6.6,T0753,20.06,0,1,2.22,6.6,1.87,6.14,0,0,0,0,2,12 months,12,4
2023.6.6,T0220,25.06,0,1,2.22,9.95,1.67,7.5,0,0,0,0,2,12 months,12,4
2023.6.9,L4008,49.56,0,1,2.22,5.6,1.8,5.06,0,0,0,0,2,12 months,12,2
2023.6.10,T0307,11.74,0,2,2.22,6.54,1.87,5.61,0,0,0,0,2,12 months,12,2
2023.6.2,L4130,27.65,0,2,2.23,8.91,1.72,8.16,0,0,0,0,2,12 months,12,3
2023.6.9,L4008,49.56,0,2,2.25,5.95,1.8,5.13,0,0,0,0,2,12 months,12,2
2023.5.30,T1124,27.22,0,1,2.26,7.48,1.85,6.54,0,0,0,0,2,12 months,12,1
2023.6.10,T0217,8.34,0,1,2.26,5.49,1.81,4.32,0,0,0,0,2,12 months,12,2
2023.6.2,T0814,30.31,0,1,2.28,8.15,1.84,7.71,0,0,0,0,2,12 months,12,3
2023.5.30,T0179,59.38,0,2,2.3,5.03,2.02,4.92,0,0,0,0,2,12 months,12,1
2023.5.30,T1124,27.22,0,2,2.31,7.13,1.84,6.2,0,0,0,0,2,12 months,12,1
2023.6.6,L4108,23.87,0,2,2.31,7.72,1.87,9.43,0,0,0,0,2,12 months,12,4
2023.6.10,L3959,46.58,0,1,2.31,4.9,1.86,4.02,0,0,0,0,2,12 months,12,2
2023.6.6,T0753,20.06,0,2,2.32,6.16,1.98,5.91,0,0,0,0,2,12 months,12,4
2023.6.10,L4521,27.12,0,1,2.32,8.81,1.5,6.58,0,0,0,0,2,12 months,12,2
2023.5.30,L1051,97.81,0,1,2.33,3.59,1.82,3.12,0,0,0,0,2,12 months,12,1
2023.6.9,T0314,19.62,0,1,2.35,7.72,1.65,6.65,0,0,0,0,2,12 months,12,2
2023.5.30,L4013,33.44,0,2,2.36,6.53,2.05,6.72,0,0,0,0,2,12 months,12,1
2023.6.6,L4108,23.87,0,1,2.36,9.52,1.89,8.65,0,0,0,0,2,12 months,12,4
2023.6.9,T0212,26.37,0,2,2.37,6.37,1.83,5.7,0,0,0,0,2,12 months,12,2
2023.5.30,L2917,14.62,0,2,2.38,3.67,1.24,3.82,0,0,0,0,2,12 months,12,1
2023.6.9,T0212,26.37,0,1,2.39,6.5,1.85,5.89,0,0,0,0,2,12 months,12,2
2023.6.2,L4543,55.35,0,2,2.4,9.09,1.91,8.24,0,0,0,0,2,12 months,12,3
2023.6.9,L4522,29.14,0,1,2.4,9.83,1.58,8.75,0,0,0,0,2,12 months,12,2
2023.6.6,L3817,20.24,0,1,2.43,4.83,2.06,4.47,0,0,0,0,2,12 months,12,4
2023.5.30,T0511,34.55,0,2,2.44,4.02,2.13,4.22,0,0,0,0,2,12 months,12,1
2023.5.30,L4508,38.61,0,2,2.46,11.81,1.88,10.14,0,0,0,0,2,12 months,12,1
2023.6.10,L4125,28.68,0,1,2.46,10.01,1.96,8.66,0,0,0,0,2,12 months,12,2
2023.5.30,L0117,50.35,0,1,2.48,9.76,2.07,9.46,0,0,0,0,2,12 months,12,1
2023.5.30,T0265,57.71,0,2,2.49,5.91,2.02,5.85,0,0,0,0,2,12 months,12,1
2023.5.30,T0816,48.76,0,1,2.49,9.01,2,8.07,0,0,0,0,2,12 months,12,1
2023.5.30,L0126,85.57,0,1,2.5,11.59,1.86,9.83,0,0,0,0,2,12 months,12,1
2023.5.30,T0816,48.76,0,2,2.51,9.16,2.05,8.29,0,0,0,0,2,12 months,12,1
2023.6.2,L0130,51.49,0,2,2.51,8.73,1.28,6.49,0,0,0,0,2,12 months,12,3
2023.6.6,L0827,21.45,0,1,2.51,5.15,2.19,4.4,0,0,0,0,2,12 months,12,4
2023.6.6,L4022,47.43,0,2,2.51,7.08,2.06,6.41,0,0,0,0,2,12 months,12,4
2023.6.2,L1207,20.22,0,2,2.52,5.09,1.14,4.49,0,0,0,0,2,12 months,12,3
2023.6.6,L1281,21.83,0,2,2.52,7.39,2.61,8.11,0,0,0,0,2,12 months,12,4
2023.5.30,L4006,69.67,0,1,2.54,6.96,2.03,5.86,0,0,0,0,2,12 months,12,1
2023.6.10,T0877,37.31,0,2,2.55,6.5,2.13,5.94,0,0,0,0,2,12 months,12,2
2023.6.6,L2928,25.87,0,2,2.59,7.18,2.08,6.78,0,0,0,0,2,12 months,12,4
2023.6.9,T0922,21.39,0,2,2.59,4.47,2.01,3.73,0,0,0,0,2,12 months,12,2
2023.6.10,L4521,27.12,0,2,2.59,9.54,1.76,7.75,0,0,0,0,2,12 months,12,2
2023.5.30,T0871,31.99,0,2,2.6,6.28,2.29,6.45,0,0,0,0,2,12 months,12,1
2023.5.30,L0862,35.93,0,2,2.6,6.43,2.15,5.4,0,0,0,0,2,12 months,12,1
2023.5.30,L4013,33.44,0,1,2.64,6.95,2.15,6.77,0,0,0,0,2,12 months,12,1
2023.6.6,L3817,20.24,0,2,2.64,5.44,2.27,5.21,0,0,0,0,2,12 months,12,4
2023.5.30,L2984,45.68,0,1,2.67,8.36,2.03,7.81,0,0,0,0,2,12 months,12,1
2023.6.2,L0425,27.96,0,1,2.67,6,2.19,6.03,0,0,0,0,2,12 months,12,3
2023.6.10,L3827,24.54,0,2,2.67,7.89,2.24,7.04,0,0,0,0,2,12 months,12,2
2023.5.30,L4508,38.61,0,1,2.68,14.54,2.04,11.01,0,0,0,0,2,12 months,12,1
2023.6.10,L4125,28.68,0,2,2.68,9.15,2.24,9.62,0,0,0,0,2,12 months,12,2
2023.6.2,L0425,27.96,0,2,2.69,7.35,2.17,6.6,0,0,0,0,2,12 months,12,3
2023.6.10,L3827,24.54,0,1,2.7,7.97,2.3,7.35,0,0,0,0,2,12 months,12,2
2023.6.10,T0913,20.74,0,1,2.71,3.97,2.29,3.54,0,0,0,0,2,12 months,12,2
2023.5.30,L4006,69.67,0,2,2.73,7.08,2.15,6.28,0,0,0,0,2,12 months,12,1
2023.6.9,T0922,21.39,0,1,2.73,4.85,2.21,4.34,0,0,0,0,2,12 months,12,2
2023.5.30,L2984,45.68,0,2,2.74,8.74,2.19,8.05,0,0,0,0,2,12 months,12,1
2023.6.6,T0220,25.06,0,2,2.74,10.54,2.08,8.67,0,0,0,0,2,12 months,12,4
2023.5.30,L3973,63.78,0,1,2.78,3.52,2.25,2.96,0,0,0,0,2,12 months,12,1
2023.5.30,T0722,53.5,0,2,2.81,7.89,2.16,7.48,0,0,0,0,2,12 months,12,1
2023.6.2,L0880,50.75,0,2,2.81,7.72,2.19,6.59,0,0,0,0,2,12 months,12,3
2023.5.30,L0977,42.43,0,1,2.85,4.42,2.47,4.22,0,0,0,0,2,12 months,12,1
2023.6.6,L0827,21.45,0,2,2.85,5.53,2.48,4.7,0,0,0,0,2,12 months,12,4
2023.5.30,L0923,47.19,0,2,2.88,6.55,2.5,6.36,0,0,0,0,2,12 months,12,1
2023.6.6,T0014,18.69,0,2,2.89,7.01,2.38,6.85,0,0,0,0,2,12 months,12,4
2023.6.2,L0910,40.12,0,1,2.9,6.58,2.45,6.32,0,0,0,0,2,12 months,12,3
2023.6.6,L1005,23.63,0,1,2.9,4.74,1.97,3.51,0,0,0,0,2,12 months,12,4
2023.5.30,L1025,51,0,2,2.92,6.74,2.4,6.12,0,0,0,0,2,12 months,12,1
2023.5.30,L1051,97.81,0,2,2.92,4.41,2.31,3.45,0,0,0,0,2,12 months,12,1
2023.6.2,L3907,43.67,0,2,2.92,9.74,2.27,8.24,0,0,0,0,2,12 months,12,3
2023.6.2,T0704,54.22,0,1,2.92,7.95,2.22,7.13,0,0,0,0,2,12 months,12,3
2023.6.10,T0269,43.62,0,2,2.92,6.52,2.45,5.66,0,0,0,0,2,12 months,12,2
2023.5.30,T1029,41.49,0,1,2.93,7.35,2.49,7.35,0,0,0,0,2,12 months,12,1
2023.6.6,L1005,23.63,0,2,2.93,4.87,2.1,3.33,0,0,0,0,2,12 months,12,4
2023.6.10,L3857,32.39,0,2,2.93,5.52,2.54,4.4,0,0,0,0,2,12 months,12,2
2023.6.6,L0878,26.18,0,2,2.97,8.83,2.43,7.72,0,0,0,0,2,12 months,12,4
2023.6.2,L1207,20.22,0,1,2.98,6.33,2.42,5.42,0,0,0,0,2,12 months,12,3
2023.5.30,T0120,37.54,0,1,3.02,7.25,2.4,6.68,0,0,0,0,2,12 months,12,1
2023.6.2,L2915,33.4,0,1,3.02,5.11,2.57,4.47,0,0,0,0,2,12 months,12,3
2023.6.10,T0005,18.45,0,1,3.02,7.85,2.55,7.22,0,0,0,0,2,12 months,12,2
2023.6.2,L2952,34.79,0,2,3.05,10.06,2.47,9.54,0,0,0,0,2,12 months,12,3
2023.5.30,L0914,39.81,0,2,3.07,6.43,2.52,5.88,0,0,0,0,2,12 months,12,1
2023.6.9,L0872,31.03,0,1,3.07,8.75,2.15,7.03,0,0,0,0,2,12 months,12,2
2023.5.30,L0410,48.26,0,1,3.08,7.09,2.35,5.94,0,0,0,0,2,12 months,12,1
2023.6.2,L2951,28.92,0,1,3.12,7.33,2.64,7.63,0,0,0,0,2,12 months,12,3
2023.6.6,L1281,21.83,0,1,3.12,10.37,2.64,9.13,0,0,0,0,2,12 months,12,4
2023.5.30,L0914,39.81,0,1,3.13,6.67,2.54,6.06,0,0,0,0,2,12 months,12,1
2023.6.2,L0880,50.75,0,1,3.13,9.65,2.45,8.07,0,0,0,0,2,12 months,12,3
2023.6.6,L4022,47.43,0,1,3.13,8.48,2.53,8.05,0,0,0,0,2,12 months,12,4
2023.6.2,T0253,77.75,0,1,3.14,7.01,2.72,6.57,0,0,0,0,2,12 months,12,3
2023.6.9,L0420,30.82,0,1,3.15,6.97,2.46,5.72,0,0,0,0,2,12 months,12,2
2023.6.6,L0928,40.34,0,2,3.16,6.9,2.65,6.51,0,0,0,0,2,12 months,12,4
2023.6.2,L4010,53.1,0,2,3.17,7.46,3.05,8.94,0,0,0,0,2,12 months,12,3
2023.6.6,L0878,26.18,0,1,3.17,8.83,2.62,8.21,0,0,0,0,2,12 months,12,4
2023.6.6,T0014,18.69,0,1,3.19,8.86,2.61,8.4,0,0,0,0,2,12 months,12,4
2023.5.30,T0223,30.58,0,2,3.2,7.04,2.07,7.32,0,0,0,0,2,12 months,12,1
2023.5.30,L0163,50.17,0,1,3.22,6.85,2.71,6.49,0,0,0,0,2,12 months,12,1
2023.5.30,L3973,63.78,0,2,3.24,3.6,2.67,3.31,0,0,0,0,2,12 months,12,1
2023.5.30,L0401,35.58,0,1,3.26,6.56,2.71,6.07,0,0,0,0,2,12 months,12,1
2023.5.30,T0511,34.55,0,1,3.26,5.47,2.84,5.42,0,0,0,0,2,12 months,12,1
2023.5.30,T0265,57.71,0,1,3.26,7.62,2.83,6.93,0,0,0,0,2,12 months,12,1
2023.5.30,T0119,42.97,0,2,3.27,7.19,2.86,6.99,0,0,0,0,2,12 months,12,1
2023.5.30,T0260,67.09,0,2,3.27,12.59,2.66,11.06,0,0,0,0,2,12 months,12,1
2023.5.30,L0977,42.43,0,2,3.28,4.27,2.89,4.03,0,0,0,0,2,12 months,12,1
2023.5.30,T1029,41.49,0,2,3.29,8.47,2.89,8.04,0,0,0,0,2,12 months,12,1
2023.6.6,L1212,29.31,0,1,3.3,9.73,2.56,8.37,0,0,0,0,2,12 months,12,4
2023.6.2,T0304,53.48,0,1,3.31,10.16,2.62,9.05,0,0,0,0,2,12 months,12,3
2023.6.9,L2930,30.6,0,2,3.33,9.44,2.7,8.5,0,0,0,0,2,12 months,12,2
2023.6.6,T0106,33.89,0,1,3.34,7.95,2.69,7.72,0,0,0,0,2,12 months,12,4
2023.6.10,T0729,28.89,0,2,3.34,7.06,2.75,6.63,0,0,0,0,2,12 months,12,2
2023.5.30,L0410,48.26,0,2,3.38,7.73,2.58,6.6,0,0,0,0,2,12 months,12,1
2023.6.2,L4596,72.41,0,2,3.38,11.96,2.72,11.05,0,0,0,0,2,12 months,12,3
2023.6.2,L2952,34.79,0,1,3.39,10.37,2.8,9.99,0,0,0,0,2,12 months,12,3
2023.6.9,L4522,29.14,0,2,3.4,13.88,3.38,8.63,0,0,0,0,2,12 months,12,2
2023.6.9,L0420,30.82,0,2,3.4,7.37,2.63,6.14,0,0,0,0,2,12 months,12,2
2023.6.2,T0704,54.22,0,2,3.42,9.07,2.68,8,0,0,0,0,2,12 months,12,3
2023.6.6,L1212,29.31,0,2,3.45,9.76,2.73,8.78,0,0,0,0,2,12 months,12,4
2023.6.2,L4596,72.41,0,1,3.48,13.41,2.72,12.02,0,0,0,0,2,12 months,12,3
2023.5.30,T0372,80.23,0,1,3.51,16.47,2.78,14.76,0,0,0,0,2,12 months,12,1
2023.5.30,L0401,35.58,0,2,3.55,7.27,2.96,6.55,0,0,0,0,2,12 months,12,1
2023.5.30,T1053,57.04,0,1,3.57,8.74,3.57,8.6,0,0,0,0,2,12 months,12,1
2023.6.10,T0669,38.68,0,1,3.58,5.91,3.05,5.48,0,0,0,0,2,12 months,12,2
2023.6.10,T0609,40.9,0,2,3.58,6.86,2.91,6.14,0,0,0,0,2,12 months,12,2
2023.6.6,T1063,29.59,0,1,3.59,9.67,2.84,8.36,0,0,0,0,2,12 months,12,4
2023.5.30,T0120,37.54,0,2,3.6,8.1,2.9,7.01,0,0,0,0,2,12 months,12,1
2023.6.10,L0407,29.14,0,2,3.6,7.24,2.88,6.42,0,0,0,0,2,12 months,12,2
2023.6.2,L2951,28.92,0,2,3.64,9.13,3.09,9.16,0,0,0,0,2,12 months,12,3
2023.6.2,T0304,53.48,0,2,3.64,10.59,2.89,9.94,0,0,0,0,2,12 months,12,3
2023.5.30,T0722,53.5,0,1,3.66,8.25,2.79,5.5,0,0,0,0,2,12 months,12,1
2023.6.10,T0609,40.9,0,1,3.66,6.94,2.96,6.11,0,0,0,0,2,12 months,12,2
2023.6.2,L3810,45.04,0,2,3.67,8.86,2.13,5.97,0,0,0,0,2,12 months,12,3
2023.6.6,L0928,40.34,0,1,3.67,6.58,2.59,6.07,0,0,0,0,2,12 months,12,4
2023.5.30,T0223,30.58,0,1,3.68,7.58,3.09,7.53,0,0,0,0,2,12 months,12,1
2023.6.10,L0407,29.14,0,1,3.68,7.57,2.95,6.5,0,0,0,0,2,12 months,12,2
2023.5.30,T0923,34.02,0,1,3.69,6.2,3.21,5.91,0,0,0,0,2,12 months,12,1
2023.5.30,L2912,42.42,0,2,3.73,9.01,2.93,8.12,0,0,0,0,2,12 months,12,1
2023.5.30,L1204,101.86,0,2,3.74,12.24,2.88,8.29,0,0,0,0,2,12 months,12,1
2023.5.30,L4102,46.94,0,2,3.75,8.07,3.01,7.27,0,0,0,0,2,12 months,12,1
2023.5.30,L1204,101.86,0,1,3.76,11.75,2.94,9.84,0,0,0,0,2,12 months,12,1
2023.6.2,L2915,33.4,0,2,3.76,6.37,3.37,5.8,0,0,0,0,2,12 months,12,3
2023.6.2,T0226,30.85,0,1,3.76,8.12,2.89,6.93,0,0,0,0,2,12 months,12,3
2023.5.30,T0372,80.23,0,2,3.77,16.5,2.89,15.01,0,0,0,0,2,12 months,12,1
2023.6.2,L0422,40.68,0,1,3.77,8.45,2.89,7.09,0,0,0,0,2,12 months,12,3
2023.6.2,T0226,30.85,0,2,3.78,7.59,2.96,6.78,0,0,0,0,2,12 months,12,3
2023.6.6,T0324,32.76,0,1,3.78,10.35,3,8.85,0,0,0,0,2,12 months,12,4
2023.6.9,L2966,28.5,0,2,3.78,11.41,3,10.33,0,0,0,0,2,12 months,12,2
2023.6.9,L2966,28.5,0,1,3.79,11.66,3.04,10.9,0,0,0,0,2,12 months,12,2
2023.6.2,L3964,54.38,0,1,3.81,12.82,2.88,10.91,0,0,0,0,2,12 months,12,3
2023.6.10,T0269,43.62,0,1,3.81,8.18,3.14,7.29,0,0,0,0,2,12 months,12,2
